date,protocol,tvl
2022-11-13,ribbon-lend,8505256
2022-11-13,swarm-markets,224419
2022-11-13,truefi,12240227
2022-11-14,centrifuge,3429022
2022-11-14,credix,982498
2022-11-14,goldfinch,854755
2022-11-14,maple-finance,150364252
2022-11-14,polytrade,16982
2022-11-14,ribbon-lend,10103839
2022-11-14,swarm-markets,233298
2022-11-14,truefi,12453743
2022-11-15,centrifuge,3429022
2022-11-15,credix,980537
2022-11-15,goldfinch,867692
2022-11-15,maple-finance,153024737
2022-11-15,polytrade,17011
2022-11-15,ribbon-lend,16960446
2022-11-15,swarm-markets,248994
2022-11-15,truefi,12521982
2022-11-16,centrifuge,3435866
2022-11-16,credix,980330
2022-11-16,goldfinch,869943
2022-11-16,maple-finance,152201063
2022-11-16,polytrade,17028
2022-11-16,ribbon-lend,17453429
2022-11-16,swarm-markets,229484
2022-11-16,truefi,15479901
2022-11-17,centrifuge,3418181
2022-11-17,credix,988781
2022-11-17,goldfinch,864511
2022-11-17,maple-finance,148277592
2022-11-17,polytrade,17028
2022-11-17,ribbon-lend,17436404
2022-11-17,swarm-markets,229116
2022-11-17,truefi,15921333
2022-11-18,centrifuge,3425600
2022-11-18,credix,990925
2022-11-18,goldfinch,859988
2022-11-18,maple-finance,113637592
2022-11-18,polytrade,17032
2022-11-18,ribbon-lend,16790028
2022-11-18,swarm-markets,245180
2022-11-18,truefi,13873415
2022-11-19,centrifuge,3429022
2022-11-19,credix,989935
2022-11-19,goldfinch,859165
2022-11-19,maple-finance,91193547
2022-11-19,polytrade,17033
2022-11-19,ribbon-lend,16774042
2022-11-19,swarm-markets,248498
2022-11-19,truefi,14113296
2022-11-20,centrifuge,3425600
2022-11-20,credix,988859
2022-11-20,goldfinch,884280
2022-11-20,maple-finance,80207990
2022-11-20,polytrade,17044
2022-11-20,ribbon-lend,16586879
2022-11-20,swarm-markets,244103
2022-11-20,truefi,14682922
2022-11-21,centrifuge,3432444
2022-11-21,credix,990925
2022-11-21,goldfinch,880445
2022-11-21,maple-finance,82266435
2022-11-21,polytrade,17032
2022-11-21,ribbon-lend,15610467
2022-11-21,swarm-markets,240373
2022-11-21,truefi,14631373
2022-11-22,centrifuge,3425800
2022-11-22,credix,990925
2022-11-22,goldfinch,904876
2022-11-22,maple-finance,93829689
2022-11-22,polytrade,17048
2022-11-22,ribbon-lend,15724891
2022-11-22,swarm-markets,245883
2022-11-22,truefi,14632926
2022-11-23,centrifuge,3425800
2022-11-23,credix,1011771
2022-11-23,goldfinch,928462
2022-11-23,maple-finance,84922488
2022-11-23,polytrade,17042
2022-11-23,ribbon-lend,15924281
2022-11-23,swarm-markets,247152
2022-11-23,truefi,14631588
2022-11-24,centrifuge,3422378
2022-11-24,credix,1012783
2022-11-24,goldfinch,925917
2022-11-24,maple-finance,94447630
2022-11-24,polytrade,17022
2022-11-24,ribbon-lend,15848011
2022-11-24,swarm-markets,251314
2022-11-24,truefi,13351640
2022-11-25,centrifuge,3419640
2022-11-25,credix,1011301
2022-11-25,goldfinch,924737
2022-11-25,maple-finance,82914840
2022-11-25,polytrade,17135
2022-11-25,ribbon-lend,18378665
2022-11-25,swarm-markets,284259
2022-11-25,truefi,13739634
2022-11-26,centrifuge,3425800
2022-11-26,credix,1011771
2022-11-26,goldfinch,922540
2022-11-26,maple-finance,82036959
2022-11-26,polytrade,17131
2022-11-26,ribbon-lend,18377277
2022-11-26,swarm-markets,282904
2022-11-26,truefi,14551909
2022-11-27,centrifuge,3410704
2022-11-27,credix,1011771
2022-11-27,goldfinch,921968
2022-11-27,maple-finance,22039468
2022-11-27,polytrade,17165
2022-11-27,ribbon-lend,23326371
2022-11-27,swarm-markets,281805
2022-11-27,truefi,14578254
2022-11-28,centrifuge,3425800
2022-11-28,credix,1012783
2022-11-28,goldfinch,920756
2022-11-28,maple-finance,21993465
2022-11-28,polytrade,18130
2022-11-28,ribbon-lend,22319907
2022-11-28,swarm-markets,276597
2022-11-28,truefi,14572937
2022-11-29,centrifuge,3429222
2022-11-29,credix,1051794
2022-11-29,goldfinch,962087
2022-11-29,maple-finance,21927518
2022-11-29,polytrade,18131
2022-11-29,ribbon-lend,22013893
2022-11-29,swarm-markets,274482
2022-11-29,truefi,14987778
2022-11-30,centrifuge,3232045
2022-11-30,credix,1077996
2022-11-30,goldfinch,904929
2022-11-30,maple-finance,21858061
2022-11-30,polytrade,17964
2022-11-30,ribbon-lend,22187622
2022-11-30,swarm-markets,298276
2022-11-30,truefi,15013122
2022-12-01,centrifuge,3235267
2022-12-01,credix,1079070
2022-12-01,goldfinch,1514067
2022-12-01,maple-finance,21887225
2022-12-01,polytrade,17993
2022-12-01,ribbon-lend,22560620
2022-12-01,swarm-markets,300375
2022-12-01,truefi,17760572
2022-12-02,centrifuge,3222378
2022-12-02,credix,1083359
2022-12-02,goldfinch,2063363
2022-12-02,maple-finance,20430804
2022-12-02,polytrade,18049
2022-12-02,ribbon-lend,22716356
2022-12-02,swarm-markets,312120
2022-12-02,truefi,17714940
2022-12-03,centrifuge,3238378
2022-12-03,credix,1083646
2022-12-03,goldfinch,2078922
2022-12-03,maple-finance,9959559
2022-12-03,polytrade,18031
2022-12-03,ribbon-lend,24299688
2022-12-03,swarm-markets,299192
2022-12-03,truefi,17588030
2022-12-04,centrifuge,3244854
2022-12-04,credix,1085916
2022-12-04,goldfinch,2083156
2022-12-04,maple-finance,9919408
2022-12-04,polytrade,17996
2022-12-04,ribbon-lend,24728175
2022-12-04,swarm-markets,273404
2022-12-04,truefi,17620936
2022-12-05,centrifuge,3322090
2022-12-05,credix,2151148
2022-12-05,goldfinch,2108610
2022-12-05,maple-finance,8472685
2022-12-05,polytrade,17458
2022-12-05,ribbon-lend,20698713
2022-12-05,swarm-markets,282473
2022-12-05,truefi,17201196
2022-12-06,centrifuge,3320116
2022-12-06,credix,2149713
2022-12-06,goldfinch,2253388
2022-12-06,maple-finance,8463464
2022-12-06,polytrade,17439
2022-12-06,ribbon-lend,19373647
2022-12-06,swarm-markets,276410
2022-12-06,truefi,17170829
2022-12-07,centrifuge,3322056
2022-12-07,credix,2153400
2022-12-07,goldfinch,2266607
2022-12-07,maple-finance,8461036
2022-12-07,polytrade,17476
2022-12-07,ribbon-lend,19595399
2022-12-07,swarm-markets,272279
2022-12-07,truefi,8684885
2022-12-08,centrifuge,3322090
2022-12-08,credix,1150435
2022-12-08,goldfinch,2325629
2022-12-08,maple-finance,8435046
2022-12-08,polytrade,17456
2022-12-08,ribbon-lend,19657880
2022-12-08,swarm-markets,270379
2022-12-08,truefi,8589013
2022-12-09,centrifuge,3320565
2022-12-09,credix,1150796
2022-12-09,goldfinch,2441512
2022-12-09,maple-finance,8444689
2022-12-09,polytrade,17477
2022-12-09,ribbon-lend,30119008
2022-12-09,swarm-markets,266689
2022-12-09,truefi,8588933
2022-12-10,centrifuge,3325412
2022-12-10,credix,1207050
2022-12-10,goldfinch,2437107
2022-12-10,maple-finance,8444688
2022-12-10,polytrade,17477
2022-12-10,ribbon-lend,28425915
2022-12-10,swarm-markets,270756
2022-12-10,truefi,8607108
2022-12-11,centrifuge,3328734
2022-12-11,credix,1207499
2022-12-11,goldfinch,2427929
2022-12-11,maple-finance,8435124
2022-12-11,polytrade,17464
2022-12-11,ribbon-lend,28760694
2022-12-11,swarm-markets,240609
2022-12-11,truefi,8615914
2022-12-12,centrifuge,3319166
2022-12-12,credix,1210311
2022-12-12,goldfinch,2419232
2022-12-12,maple-finance,8410034
2022-12-12,polytrade,17414
2022-12-12,ribbon-lend,32018657
2022-12-12,swarm-markets,254406
2022-12-12,truefi,8624357
2022-12-13,centrifuge,3319588
2022-12-13,credix,1223376
2022-12-13,goldfinch,2353281
2022-12-13,maple-finance,8380933
2022-12-13,polytrade,17454
2022-12-13,ribbon-lend,32360021
2022-12-13,swarm-markets,252017
2022-12-13,truefi,8510528
2022-12-14,centrifuge,3317781
2022-12-14,credix,1223720
2022-12-14,goldfinch,2801126
2022-12-14,maple-finance,8389593
2022-12-14,polytrade,17472
2022-12-14,ribbon-lend,30484021
2022-12-14,swarm-markets,250631
2022-12-14,truefi,8501462
2022-12-15,centrifuge,3318701
2022-12-15,credix,1234442
2022-12-15,goldfinch,2896228
2022-12-15,maple-finance,36481732
2022-12-15,polytrade,17467
2022-12-15,ribbon-lend,26267868
2022-12-15,swarm-markets,255943
2022-12-15,truefi,8537173
2022-12-16,centrifuge,3316914
2022-12-16,credix,1234442
2022-12-16,goldfinch,971099
2022-12-16,maple-finance,28755648
2022-12-16,polytrade,17471
2022-12-16,ribbon-lend,25489309
2022-12-16,swarm-markets,239930
2022-12-16,truefi,8346947
2022-12-17,centrifuge,3315680
2022-12-17,credix,1233209
2022-12-17,goldfinch,891234
2022-12-17,maple-finance,27299601
2022-12-17,polytrade,17901
2022-12-17,ribbon-lend,22973648
2022-12-17,swarm-markets,240530
2022-12-17,truefi,8380324
2022-12-18,centrifuge,3316914
2022-12-18,credix,1233195
2022-12-18,goldfinch,894882
2022-12-18,maple-finance,21602126
2022-12-18,polytrade,17898
2022-12-18,ribbon-lend,23226092
2022-12-18,swarm-markets,240360
2022-12-18,truefi,8382350
2022-12-19,centrifuge,3264595
2022-12-19,credix,527656
2022-12-19,goldfinch,978869
2022-12-19,maple-finance,21268126
2022-12-19,polytrade,17925
2022-12-19,ribbon-lend,20164996
2022-12-19,swarm-markets,256322
2022-12-19,truefi,8327097
2022-12-20,centrifuge,3261092
2022-12-20,credix,537206
2022-12-20,goldfinch,961500
2022-12-20,maple-finance,21217942
2022-12-20,polytrade,17896
2022-12-20,ribbon-lend,18551350
2022-12-20,swarm-markets,264369
2022-12-20,truefi,8326185
2022-12-21,centrifuge,3261092
2022-12-21,credix,35776
2022-12-21,goldfinch,1235282
2022-12-21,maple-finance,19386510
2022-12-21,polytrade,17947
2022-12-21,ribbon-lend,17501709
2022-12-21,swarm-markets,273049
2022-12-21,truefi,5414354
2022-12-22,centrifuge,3261092
2022-12-22,credix,57599
2022-12-22,goldfinch,1378581
2022-12-22,maple-finance,19374684
2022-12-22,polytrade,17929
2022-12-22,ribbon-lend,16984688
2022-12-22,swarm-markets,266321
2022-12-22,truefi,5385199
2022-12-23,centrifuge,3261092
2022-12-23,credix,57541
2022-12-23,goldfinch,1408274
2022-12-23,maple-finance,30477432
2022-12-23,polytrade,17912
2022-12-23,ribbon-lend,16965480
2022-12-23,swarm-markets,263304
2022-12-23,truefi,5330526
2022-12-24,centrifuge,3261092
2022-12-24,credix,57599
2022-12-24,goldfinch,1404940
2022-12-24,maple-finance,30251017
2022-12-24,polytrade,17930
2022-12-24,ribbon-lend,16521095
2022-12-24,swarm-markets,260173
2022-12-24,truefi,5328386
2022-12-25,centrifuge,3191554
2022-12-25,credix,57656
2022-12-25,goldfinch,1410208
2022-12-25,maple-finance,30252977
2022-12-25,polytrade,17948
2022-12-25,ribbon-lend,19183161
2022-12-25,swarm-markets,257205
2022-12-25,truefi,5316953
2022-12-26,centrifuge,3192541
2022-12-26,credix,57599
2022-12-26,goldfinch,1520893
2022-12-26,maple-finance,29924327
2022-12-26,polytrade,17931
2022-12-26,ribbon-lend,19654467
2022-12-26,swarm-markets,261671
2022-12-26,truefi,5338440
2022-12-27,centrifuge,3072341
2022-12-27,credix,57502
2022-12-27,goldfinch,1505824
2022-12-27,maple-finance,29182677
2022-12-27,polytrade,17901
2022-12-27,ribbon-lend,20654597
2022-12-27,swarm-markets,253405
2022-12-27,truefi,3825053
2022-12-28,centrifuge,3075413
2022-12-28,credix,95769
2022-12-28,goldfinch,1498909
2022-12-28,maple-finance,28231461
2022-12-28,polytrade,17914
2022-12-28,ribbon-lend,19817140
2022-12-28,swarm-markets,232142
2022-12-28,truefi,3837156
2022-12-29,centrifuge,3072341
2022-12-29,credix,34938
2022-12-29,goldfinch,1554993
2022-12-29,maple-finance,28077268
2022-12-29,polytrade,17914
2022-12-29,ribbon-lend,19817039
2022-12-29,swarm-markets,228811
2022-12-29,truefi,3846922
2022-12-30,centrifuge,3071182
2022-12-30,credix,0
2022-12-30,goldfinch,1376808
2022-12-30,maple-finance,33507824
2022-12-30,polytrade,17915
2022-12-30,ribbon-lend,20686907
2022-12-30,swarm-markets,232828
2022-12-30,truefi,3704935
2022-12-31,centrifuge,3075413
2022-12-31,credix,0
2022-12-31,goldfinch,1375577
2022-12-31,maple-finance,33483004
2022-12-31,polytrade,17933
2022-12-31,ribbon-lend,18490998
2022-12-31,swarm-markets,251112
2022-12-31,truefi,3704620
2023-01-01,centrifuge,3070181
2023-01-01,credix,0
2023-01-01,goldfinch,1252427
2023-01-01,maple-finance,33519895
2023-01-01,polytrade,17914
2023-01-01,ribbon-lend,18456183
2023-01-01,swarm-markets,260404
2023-01-01,truefi,3732220
2023-01-02,centrifuge,2972341
2023-01-02,credix,1
2023-01-02,goldfinch,1207905
2023-01-02,maple-finance,33686798
2023-01-02,polytrade,17916
2023-01-02,ribbon-lend,18457992
2023-01-02,swarm-markets,250205
2023-01-02,truefi,3735675
2023-01-03,centrifuge,2972237
2023-01-03,credix,2013100
2023-01-03,goldfinch,1201150
2023-01-03,maple-finance,31959705
2023-01-03,polytrade,117967
2023-01-03,ribbon-lend,17862483
2023-01-03,swarm-markets,254043
2023-01-03,truefi,3725419
2023-01-04,centrifuge,2972341
2023-01-04,credix,2059408
2023-01-04,goldfinch,1198643
2023-01-04,maple-finance,32431459
2023-01-04,polytrade,118100
2023-01-04,ribbon-lend,17877439
2023-01-04,swarm-markets,231978
2023-01-04,truefi,3765354
2023-01-05,centrifuge,2975313
2023-01-05,credix,2061660
2023-01-05,goldfinch,1243133
2023-01-05,maple-finance,31252431
2023-01-05,polytrade,117949
2023-01-05,ribbon-lend,17878515
2023-01-05,swarm-markets,244869
2023-01-05,truefi,3775173
2023-01-06,centrifuge,2971800
2023-01-06,credix,723423
2023-01-06,goldfinch,1215826
2023-01-06,maple-finance,31463385
2023-01-06,polytrade,137804
2023-01-06,ribbon-lend,15577167
2023-01-06,swarm-markets,219568
2023-01-06,truefi,3788102
2023-01-07,centrifuge,2975313
2023-01-07,credix,724147
2023-01-07,goldfinch,1401330
2023-01-07,maple-finance,31409082
2023-01-07,polytrade,137945
2023-01-07,ribbon-lend,15056521
2023-01-07,swarm-markets,229211
2023-01-07,truefi,3790660
2023-01-08,centrifuge,2981258
2023-01-08,credix,723423
2023-01-08,goldfinch,1382760
2023-01-08,maple-finance,31616571
2023-01-08,polytrade,137810
2023-01-08,ribbon-lend,14938847
2023-01-08,swarm-markets,233540
2023-01-08,truefi,3918939
2023-01-09,centrifuge,2975313
2023-01-09,credix,724147
2023-01-09,goldfinch,1388287
2023-01-09,maple-finance,32063709
2023-01-09,polytrade,162937
2023-01-09,ribbon-lend,14953788
2023-01-09,swarm-markets,227082
2023-01-09,truefi,3893603
2023-01-10,centrifuge,2971951
2023-01-10,credix,733260
2023-01-10,goldfinch,1442501
2023-01-10,maple-finance,32195086
2023-01-10,polytrade,162257
2023-01-10,ribbon-lend,14921265
2023-01-10,swarm-markets,233388
2023-01-10,truefi,3972921
2023-01-11,centrifuge,2978285
2023-01-11,credix,740338
2023-01-11,goldfinch,1464197
2023-01-11,maple-finance,30818427
2023-01-11,polytrade,163749
2023-01-11,ribbon-lend,15047582
2023-01-11,swarm-markets,231746
2023-01-11,truefi,4011700
2023-01-12,centrifuge,2972222
2023-01-12,credix,750683
2023-01-12,goldfinch,1437179
2023-01-12,maple-finance,31086475
2023-01-12,polytrade,162616
2023-01-12,ribbon-lend,14943085
2023-01-12,swarm-markets,234077
2023-01-12,truefi,3996149
2023-01-13,centrifuge,3013495
2023-01-13,credix,751433
2023-01-13,goldfinch,1554629
2023-01-13,maple-finance,31515110
2023-01-13,polytrade,157142
2023-01-13,ribbon-lend,14120497
2023-01-13,swarm-markets,241977
2023-01-13,truefi,4132544
2023-01-14,centrifuge,3004482
2023-01-14,credix,6480
2023-01-14,goldfinch,1507707
2023-01-14,maple-finance,32624311
2023-01-14,polytrade,157145
2023-01-14,ribbon-lend,14119480
2023-01-14,swarm-markets,247376
2023-01-14,truefi,4102978
2023-01-15,centrifuge,3001934
2023-01-15,credix,6493
2023-01-15,goldfinch,1550921
2023-01-15,maple-finance,32621767
2023-01-15,polytrade,157463
2023-01-15,ribbon-lend,13677797
2023-01-15,swarm-markets,303725
2023-01-15,truefi,4240165
2023-01-16,centrifuge,2998401
2023-01-16,credix,6467
2023-01-16,goldfinch,1439429
2023-01-16,maple-finance,32899589
2023-01-16,polytrade,156839
2023-01-16,ribbon-lend,13069774
2023-01-16,swarm-markets,291667
2023-01-16,truefi,4127620
2023-01-17,centrifuge,3208591
2023-01-17,credix,6465
2023-01-17,goldfinch,1462762
2023-01-17,maple-finance,32808001
2023-01-17,polytrade,156776
2023-01-17,ribbon-lend,13354346
2023-01-17,swarm-markets,295014
2023-01-17,truefi,4111979
2023-01-18,centrifuge,3213156
2023-01-18,credix,6466
2023-01-18,goldfinch,1553305
2023-01-18,maple-finance,32260424
2023-01-18,polytrade,156818
2023-01-18,ribbon-lend,13357592
2023-01-18,swarm-markets,275592
2023-01-18,truefi,4078151
2023-01-19,centrifuge,3216366
2023-01-19,credix,217
2023-01-19,goldfinch,1661063
2023-01-19,maple-finance,32599928
2023-01-19,polytrade,156821
2023-01-19,ribbon-lend,13057516
2023-01-19,swarm-markets,285827
2023-01-19,truefi,4081777
2023-01-20,centrifuge,3109451
2023-01-20,credix,42472
2023-01-20,goldfinch,1630707
2023-01-20,maple-finance,33881547
2023-01-20,polytrade,156692
2023-01-20,ribbon-lend,11528153
2023-01-20,swarm-markets,268101
2023-01-20,truefi,4223998
2023-01-21,centrifuge,3113056
2023-01-21,credix,42601
2023-01-21,goldfinch,1776437
2023-01-21,maple-finance,33396832
2023-01-21,polytrade,157173
2023-01-21,ribbon-lend,9846142
2023-01-21,swarm-markets,288599
2023-01-21,truefi,4218510
2023-01-22,centrifuge,3116166
2023-01-22,credix,42558
2023-01-22,goldfinch,1785823
2023-01-22,maple-finance,37504968
2023-01-22,polytrade,157021
2023-01-22,ribbon-lend,9836316
2023-01-22,swarm-markets,289548
2023-01-22,truefi,4175937
2023-01-23,centrifuge,3116166
2023-01-23,credix,37367
2023-01-23,goldfinch,1777702
2023-01-23,maple-finance,37472168
2023-01-23,polytrade,156968
2023-01-23,ribbon-lend,9826489
2023-01-23,swarm-markets,296654
2023-01-23,truefi,4172151
2023-01-24,centrifuge,3113056
2023-01-24,credix,37333
2023-01-24,goldfinch,1810721
2023-01-24,maple-finance,36566797
2023-01-24,polytrade,156832
2023-01-24,ribbon-lend,9129139
2023-01-24,swarm-markets,292541
2023-01-24,truefi,4074015
2023-01-25,centrifuge,2982925
2023-01-25,credix,37233
2023-01-25,goldfinch,1800170
2023-01-25,maple-finance,37185372
2023-01-25,polytrade,156414
2023-01-25,ribbon-lend,9655204
2023-01-25,swarm-markets,327090
2023-01-25,truefi,4135043
2023-01-26,centrifuge,2743275
2023-01-26,credix,13370
2023-01-26,goldfinch,1928916
2023-01-26,maple-finance,35543480
2023-01-26,ondo-finance,135
2023-01-26,polytrade,156981
2023-01-26,ribbon-lend,9389991
2023-01-26,swarm-markets,312454
2023-01-26,truefi,4088874
2023-01-27,centrifuge,2746753
2023-01-27,credix,73546
2023-01-27,goldfinch,1781313
2023-01-27,maple-finance,35423435
2023-01-27,ondo-finance,315
2023-01-27,polytrade,164477
2023-01-27,ribbon-lend,9033834
2023-01-27,swarm-markets,311897
2023-01-27,truefi,4155923
2023-01-28,centrifuge,2750088
2023-01-28,credix,39576
2023-01-28,goldfinch,1779077
2023-01-28,maple-finance,35122920
2023-01-28,ondo-finance,315
2023-01-28,polytrade,164644
2023-01-28,ribbon-lend,9042867
2023-01-28,swarm-markets,311631
2023-01-28,truefi,4103571
2023-01-29,centrifuge,2747341
2023-01-29,credix,39525
2023-01-29,goldfinch,1812138
2023-01-29,maple-finance,35783618
2023-01-29,ondo-finance,315
2023-01-29,polytrade,164436
2023-01-29,ribbon-lend,8737205
2023-01-29,swarm-markets,349867
2023-01-29,truefi,4115761
2023-01-30,centrifuge,2745657
2023-01-30,credix,39586
2023-01-30,goldfinch,1757645
2023-01-30,maple-finance,34869194
2023-01-30,ondo-finance,495
2023-01-30,polytrade,164650
2023-01-30,ribbon-lend,8748462
2023-01-30,swarm-markets,323630
2023-01-30,truefi,4015020
2023-01-31,centrifuge,2752835
2023-01-31,credix,48583
2023-01-31,goldfinch,1739576
2023-01-31,maple-finance,35109949
2023-01-31,ondo-finance,500921
2023-01-31,polytrade,164653
2023-01-31,ribbon-lend,8747443
2023-01-31,swarm-markets,310954
2023-01-31,truefi,4038925
2023-02-01,centrifuge,2747341
2023-02-01,credix,39471
2023-02-01,goldfinch,1710050
2023-02-01,maple-finance,38059834
2023-02-01,ondo-finance,500921
2023-02-01,polytrade,164295
2023-02-01,ribbon-lend,8315951
2023-02-01,swarm-markets,330538
2023-02-01,truefi,4152227
2023-02-02,centrifuge,2752835
2023-02-02,credix,83308
2023-02-02,goldfinch,2239220
2023-02-02,maple-finance,38105346
2023-02-02,ondo-finance,500921
2023-02-02,polytrade,164663
2023-02-02,ribbon-lend,8115751
2023-02-02,swarm-markets,249721
2023-02-02,truefi,1224624
2023-02-03,centrifuge,2731622
2023-02-03,credix,86306
2023-02-03,goldfinch,2233676
2023-02-03,maple-finance,38266536
2023-02-03,ondo-finance,16020746
2023-02-03,polytrade,164668
